Title,Author,Info,Link,Author Link
"DERWALL HOCAM DEĞİL, OKULUMDU!",İlhan Özgen,"Galatasaray'ın yeni teknik direktörü Mustafa Denizli, bu görevi almadan önceki son röportajlarından birini Socrates'e vermişti. ",http://www.socratesdergi.com/2015/11/23/derwall-hocam-degil-okulumdu/,http://www.socratesdergi.com/author/ilhanozgen/
Paris’te bir gece,Socrates,"Paris, tarihinin en kanlı gecelerinden birini geçirdi. 13 yıldır Paris'te yaşayan ünlü Hollandalı kalem Simon Kuper patlamaların bir bölümünün yaşandığı Stade de France'tan yazdı. ",http://www.socratesdergi.com/2015/11/14/pariste-bir-gece/,http://www.socratesdergi.com/author/socratesdergi/
“Hareket Vakti Geldi”,Socrates,İbrahim Hacıosmanoğlu'nun açıklamaları ve son dönemde tribünlerde yaşananlar kadınlardan büyük tepki alıyor. Gelişmeleri Banu Yelkovan'a sorduk.,http://www.socratesdergi.com/2015/11/04/hareket-vakti-geldi/,http://www.socratesdergi.com/author/socratesdergi/
Gelecekten Sevgilerle,Socrates,"Tarihin en büyük oyuncularından Pete Sampras, 16 yaşındaki hâline tavsiyelerde bulundu. 14 Grand Slam nasıl kazanılır?",http://www.socratesdergi.com/2015/07/01/gelecekten-sevgilerle/,http://www.socratesdergi.com/author/socratesdergi/
İNŞA EDERSEN GELİRLER,Caner Eler,Socrates'in ikinci sayısında ana konu: Maç İzleme Deneyimi. ,http://www.socratesdergi.com/2015/05/06/insa-edersen-gelirler/,http://www.socratesdergi.com/author/canereler/
Son bilete sekiz aday,Kutay Ersöz,2. Lig'de normal sezon sona erdi. Heyecan play-off maçlarıyla devam edecek. 8 takım son bilet için ter dökecek. O sekiz takımı kısaca tanıyalım...,http://www.socratesdergi.com/2015/05/06/son-bilete-sekiz-aday/,http://www.socratesdergi.com/author/kutayersoz/
JOSE’NİN SIRRI,Socrates,Jose Mourinho yine kazandı. Peki bu sefer farklı olan ne? ESPN yazarı Gabriele Marcotti’nin analizi.,http://www.socratesdergi.com/2015/05/04/josenin-sirri/,http://www.socratesdergi.com/author/socratesdergi/
İLK YAZ,Kutay Ersöz,Sahanın neredeyse 90 metresini son sürat koşan Alpay Özalan'ın bir karar vermesi gerekiyordu. Rakibini düşürmeli miydi?,http://www.socratesdergi.com/2015/12/12/ilk-yaz/,http://www.socratesdergi.com/author/kutayersoz/
CAVENDISH’İN YARIŞI,İNAN ÖZDEMİR,"Mark Cavendish, 2015 Fransa Bisiklet Turu'na sprintlerin bir numaralı favorisi olarak gidiyor. Britanyalı yıldız, Marcel Kittel'in yokluğunda neler yapacak? ",http://www.socratesdergi.com/2015/07/01/cavendishin-yarisi/,http://www.socratesdergi.com/author/inanozdemir/
Yeni Başlayanlar İçin Bisiklet,Socrates,Bisiklet izlemeye yeni başlayanların merak ettiği soruları cevapladık.  Yol bisikleti 101. ,http://www.socratesdergi.com/2015/06/27/yeni-baslayanlar-icin-bisiklet/,http://www.socratesdergi.com/author/socratesdergi/
ZIDANE’IN İFLASI,Socrates,"Zinedine Zidane, Carlo Ancelotti'nin koltuğu için adaylardan biri. Peki bunu hak ediyor mu?",http://www.socratesdergi.com/2015/05/26/zidanein-iflasi/,http://www.socratesdergi.com/author/socratesdergi/
Mago ile tanışın,Socrates,"Eski boksör Magomed Abdusalamov, yatak odasına hapsolmuş durumda. Siz de içeri girebilirsiniz. ",http://www.socratesdergi.com/2015/05/06/mago-ile-tanisin/,http://www.socratesdergi.com/author/socratesdergi/
Bisikletin Derwall’i!,Berkem Ceylan,"Jupp Derwall, Türkiye'de futbolu değiştirmişti. Aynı hamleyi bisiklette yapmaya da bir aday var: Lionel Marie.",http://www.socratesdergi.com/2015/05/02/bisikletin-derwalli/,http://www.socratesdergi.com/author/berkemceylan/
Dış kulvardan Bold Pilot gidiyor,Kutay Ersöz,"At yarışı negatif anlamlar içerebilir. Fakat bu atlara ve atçılığa hayran olmaya engel değil. Bold Pilot, sadece bir yarış atı değildi, bir dönemin belki de en iyi sporcusuydu...",http://www.socratesdergi.com/2015/04/30/dis-kulvardan-bold-pilot-gidiyor/,http://www.socratesdergi.com/author/kutayersoz/
Daha İyiye Giden Yol,Atahan Altınordu,"Galatasaray, üç başkan, iki teknik adamla devam ettiği sezonu zirvede bitirirken, bu şampiyonluğun da hikâyesi kendine has bir yer edindi.",http://www.socratesdergi.com/2015/05/26/daha-iyiye-giden-yol/,http://www.socratesdergi.com/author/atahanaltinordu/
Hikayeler Biter Anılar Kalır,Müthiş Can Ölçer,"Crucible Tiyatrosu'nda sergilenen 17 günlük oyun, ‘en iyi kurgu dalında’ ödülleri toplayacak gibi görünüyor.",http://www.socratesdergi.com/2015/05/05/hikayeler-biter-anilar-kalir/,http://www.socratesdergi.com/author/muthiscan/
Formanın orjinali geldi!,Kutay Ersöz,"Formasına keçeli kalemle 'Timur' yazan Göztepe taraftarına, orjinal formayı Timur Kosovalı hediye etti.",http://www.socratesdergi.com/2015/05/05/formanin-orjinali-geldi/,http://www.socratesdergi.com/author/kutayersoz/
Naim’in İlk Adımı,Atahan Altınordu,"Seul, Barcelona ve Atlanta'da üst üste üç olimpiyat şampiyonluğu kazanmadan önce, Naim Süleymanoğlu Türkiye adına ilk kez Cardiff'te podyuma çıkmıştı.",http://www.socratesdergi.com/2015/04/27/naimin-ilk-adimi/,http://www.socratesdergi.com/author/atahanaltinordu/
“Dinyakos denildiğinde….”,İlhan Özgen,"Dinyakos Usta’nın el emeği göz nuru ayakkabılarını, toprak sahalarda bu kramponlar ile arz-ı endam edenlere sorduk...",http://www.socratesdergi.com/2015/04/07/o-ayakkabiyi-en-iyi-topcular-giyerdi/,http://www.socratesdergi.com/author/ilhanozgen/
En Esaslı Kaybeden,Aras YETİŞ,"Crucible'da tekrar snooker izlemek için bir uzun yıl daha beklememiz gerekecek. Turnuvanın final gününde, tarihin en şanssız finalistini hatırlayalım istedik.",http://www.socratesdergi.com/2015/04/20/en-esasli-kaybeden/,http://www.socratesdergi.com/author/arasyetis/
Ligin kazananı,Kutay Ersöz,"Gurbetçi futbolcu Murat Akın, 2007 yılında Süper Lig için Türkiye'ye geldi. Şimdi ise bir PTT 1. Lig efsanesi...",http://www.socratesdergi.com/2015/05/05/ligin-kazanani/,http://www.socratesdergi.com/author/kutayersoz/
Önceki Asrın Maçı,Ali Güraçar,"Floyd Mayweather ile Manny Pacquiao arasında oynanacak 'Asrın Maçı' öncesi, önceki asra döndük ve boks tarihinin en büyük rekabetini hatırladık...",http://www.socratesdergi.com/2015/05/02/onceki-asrin-maci/,http://www.socratesdergi.com/author/aliguracar/
Sözün Bittiği Yer,Yücel Tuğan,Çok yazıldı çok konuşuldu. Artık sahne Mayweather ve Pacquiao’nun.,http://www.socratesdergi.com/2015/05/02/sozun-bittigi-yer/,http://www.socratesdergi.com/author/yuceltugan/
Bir Futbol Emekçisi: Ömer Seren,Kutay Ersöz,"Ömer Seren Trabzonspor destanının en yakın tanıklarından biri… 1976 yılında kulüpten içeri girdi, onun gelişinin ardından Türk futbolunda İstanbul hâkimiyeti sona erdi. 34 sene boyunca bir futbol devrimine hizmet etti.  ",http://www.socratesdergi.com/2015/05/01/bir-futbol-emekcisi-omer-seren/,http://www.socratesdergi.com/author/kutayersoz/
Altı Yumrukta Mayweather,İzge Can Günal,'Asrın Maçı' için saatleri saymaya başladık. İki tarafın da kariyerinde önemli virajlar var.,http://www.socratesdergi.com/2015/05/01/alti-yumrukta-mayweather/,http://www.socratesdergi.com/author/izgecangunal/
Şampiyonluğu Getirenler,Kutay Ersöz,"Göztepe, 2.Lig'de şampiyon olarak, iki yıllık aradan sonra yeniden 1.Lig'e yükseldi. Zaferle sonuçlanan sezonun içinden öne çıkanları sıraladık.",http://www.socratesdergi.com/2015/04/29/sampiyonlugu-getirenler/,http://www.socratesdergi.com/author/kutayersoz/
Kaybedeni Olmayan Maç,Socrates,Mayweather ile Pacquiao arasındaki ‘Asrın Maçı’ 2 Mayıs’ta gerçekleşecek. Kazanan ise şimdiden belli gibi.,http://www.socratesdergi.com/2015/04/28/kaybedeni-olmayan-mac/,http://www.socratesdergi.com/author/socratesdergi/
‘Sadede Gelelim Petar’,Socrates,"Efes Pilsen'in efsane oyun kurucusu Petar Naumoski bugün Makedonya Basketbol Federasyonu başkanlığına seçildi. Aydın Örs, Socrates'in ilk sayısındaki röportajında Naumoski ile tanışma hikayesini anlatmıştı.",http://www.socratesdergi.com/2015/04/28/sadede-gelelim-petar/,http://www.socratesdergi.com/author/socratesdergi/
Eski Bir Şampiyon,İNAN ÖZDEMİR,"51. Cumhurbaşkanlığı Türkiye Turu kadrolarına bakarken Mark Cavendish’in takımına dikkat edin. Orada, bir başka efsaneye rastlayacaksınız. ",http://www.socratesdergi.com/2015/04/26/eski-bir-sampiyon/,http://www.socratesdergi.com/author/inanozdemir/
Türkiye’nin Wohlfahrt’ı,İlhan Özgen,Bayern Münih doktoru Wohlfahrt'ın kulüpten ayrılışı çok tartışıldı. Türkiye ve dünya futbolunun yıldızlarına sıhhat veren Reşat Dermanver’i yâd etme vakti…,http://www.socratesdergi.com/2015/04/23/turkiyenin-wohlfahrti/,http://www.socratesdergi.com/author/ilhanozgen/
Bizim ‘Moşe’,Kutay Ersöz,"John Leshiba Moshoeu, genç yaşta hayata gözlerini yumdu. Gidenin ardından hatıralar kalır. Süper Lig'e 90'larda renk katan Moshoeu ile ilgili unutmayacağımız anları sıralayalım...",http://www.socratesdergi.com/2015/04/22/bizim-mose/,http://www.socratesdergi.com/author/kutayersoz/
Şampiyon Sırlarını Açıklıyor,Socrates,Gabriel Garcia Marquez bir zamanlar Kolombiyalı bisikletçi Ramon Hoyos üzerine yazmıştı. Gabo'nun gözünden şampiyonun hikâyesi.,http://www.socratesdergi.com/2015/04/17/sampiyon-sirlarini-acikliyor/,http://www.socratesdergi.com/author/socratesdergi/
BAY GEPPETTO,Uğur Ozan Sulak,Svetislav Pesic şu anda Bayern'i çalıştırıyor olabilir ama bu söyleşi bir takımla sınırlı kalamazdı.,http://www.socratesdergi.com/2015/04/16/bay-geppetto-svetislav-pesic/,http://www.socratesdergi.com/author/ugurozansulak/
Afrika’da Batı rüzgarı,Evelyn Watta,"Afrika Kupası 2015'ten ne hatırlıyoruz? Evelyn Watta, Socrates için yazdı.",http://www.socratesdergi.com/2015/04/16/afrika-futbolunun-ustundeki-bati-dalgasi/,http://www.socratesdergi.com/author/evelyn-watta/
Marquez’in Bisikletçileri,İNAN ÖZDEMİR,Gabriel Garcia Marquez bir zamanlar spor yazıyordu. Kolombiyalı efsanenin farklı yüzüyle tanışma zamanı.,http://www.socratesdergi.com/2015/04/08/marquezin-bisikletcileri/,http://www.socratesdergi.com/author/inanozdemir/
Bu devirde dergi mi çıkar?,Socrates,Socrates Dergi'nin hikayesi nasıl başladı?,http://www.socratesdergi.com/2015/04/08/bu-devirde-dergi-mi-cikar/,http://www.socratesdergi.com/author/socratesdergi/
"LEO, LIONEL VE MESSI",Socrates,Herkes kendi belgeselini yazıyor. Sizin Lionel Messi'ye dair en sevdiğiniz an ne?,http://www.socratesdergi.com/2015/04/08/leo-lionel-ve-messi/,http://www.socratesdergi.com/author/socratesdergi/
"Vefa Neydi? Vefa, Galip’ti…",İlhan Özgen,"Sevgi, tutku ve kadirşinaslık…Hepsi bir bünyede toplanmış ve yeşil-beyaz formada vücut bulmuş. Karşınızda “Vefa’nın Galip’i” Galip Haktanır.",http://www.socratesdergi.com/2015/04/08/vefa-neydi-vefa-galipti/,http://www.socratesdergi.com/author/ilhanozgen/
Birinci Bölüm,Socrates,Socrates Podcast: Biz kimiz?,http://www.socratesdergi.com/2015/04/07/socrates-podcast-biz-kimiz/,http://www.socratesdergi.com/author/socratesdergi/
Su aygırını bir satranç tahtasına nasıl sığdırırsınız?,Müthiş Can Ölçer,"Su aygırı satranç tahtasının üstüne neden çıktı? Satranç efsanesi Mikhail Tal, serbest çağrışımın böylesini nereden öğrenmişti?",http://www.socratesdergi.com/2015/04/07/suaygirini-bir-satranc-tahtasina-nasil-sigdirirsiniz/,http://www.socratesdergi.com/author/muthiscan/
Malatya futbolunun son 15 sezonu,Kutay Ersöz,Malatyalı futbolseverler bundan 12 sene önce şehirlerinde Avrupa kupası maçı izliyordu.  Şimdi ise 2. Lig şampiyonluğunun sevinci yaşanıyor. Malatya'da son 12 sene kaos doluydu.,http://www.socratesdergi.com/2015/05/04/malatya-futbolunun-son-15-sezonu/,http://www.socratesdergi.com/author/kutayersoz/
Bir devrin sonu,Kutay Ersöz,"Fenerbahçe Kadın Basketbol Takımı, 12 sezon aradan sonra TKBL'de final göremedi. Şubede düşüşün nedenleri tartışılıyor, diğer taraftan Fenerbahçe Ülker modeli taraftarın aklını çeliyor.",http://www.socratesdergi.com/2015/05/02/bir-devrin-sonu/,http://www.socratesdergi.com/author/kutayersoz/
MAYPAC vs. KLITSCHKO BİRADERLER,Müthiş Can Ölçer,"İşin maddi tarafını bir kenara attığımızda, bu, boksun kemer maçı. Mayweather ve Pacquiao, Klitschko Biraderlere karşı da ringe çıkacak ve boksun onlar tarafından hırpalanan gururunu kurtarmaya çalışacak.",http://www.socratesdergi.com/2015/05/02/maypac-vs-klitschko-biraderler/,http://www.socratesdergi.com/author/muthiscan/
Asrın Maçı: Büyük Gün Geldi,Socrates,Uzun zamandır dillerden düşmeyen Mayweather-Pacquiao mücadelesi geldi çattı. 'Asrın Maçı'na dair her şey...,http://www.socratesdergi.com/2015/05/02/asrin-maci-buyuk-gun-geldi/,http://www.socratesdergi.com/author/socratesdergi/
Yumrukları Paylaşanlar,Yücel Tuğan,Mayweather ve Pacquiao’yu ringde en iyi tanıyan şüphesiz karşılaştıkları ortak rakipler. Onlar da ‘Asrın Maçı’na tepkisiz kalamazdı.,http://www.socratesdergi.com/2015/05/02/yumruklari-paylasanlar/,http://www.socratesdergi.com/author/yuceltugan/
PACQUIAO’NUN YOLU,Yücel Tuğan,"Pacquiao, ‘Asrın Maçı’na varılan noktada, pek çok önemli ismi devirdi.",http://www.socratesdergi.com/2015/05/02/pacquiaonun-yolu/,http://www.socratesdergi.com/author/yuceltugan/
Sınırda Hayatlar,Yücel Tuğan,"Floyd Mayweather ile Manny Pacquiao, iki farklı karakter, iki farklı hayat, Pazar sabahı aynı ringde buluşacak.",http://www.socratesdergi.com/2015/04/30/sinirda-hayatlar/,http://www.socratesdergi.com/author/yuceltugan/
Play-off’un akılda kalanları,Socrates,Euroleague'de play-off'un en güzel 5 hareketi belirlendi. Listede Fenerbahçe ve Anadolu Efes de var...,http://www.socratesdergi.com/2015/04/28/play-offun-akilda-kalanlari/,http://www.socratesdergi.com/author/socratesdergi/
Hani Avrupa’ya gidecektik?,Kutay Ersöz,"Orduspor, bundan iki sene önce Avrupa hayallerine çok yaklaştığını düşünüyordu. Şimdi ise 2. Lig'in yolunu tutuyor. Bu çöküşün ardında yatan nedenleri inceledik.",http://www.socratesdergi.com/2015/04/27/hani-avrupaya-gidecektik/,http://www.socratesdergi.com/author/kutayersoz/
Mayweather vs. Pacquıao,Yücel Tuğan,Paranın gölgesinde yapılacak ‘Asrın Maçı’na hazır mısınız?,http://www.socratesdergi.com/2015/04/27/money-ve-pacman/,http://www.socratesdergi.com/author/yuceltugan/
Kaderin yazıldığı günler,Kutay Ersöz,"""Büyük Altay"", bir dönem Süper Lig'in gediklisiydi... Şimdi ise 3. Lig'e kadar geriledi ve tepeden uzaklaştı. Düşüş bir anda olmadı ama bazı ""an""ların toplamı kulübün kaderini çizdi.",http://www.socratesdergi.com/2015/04/25/kaderin-yazildigi-gunler/,http://www.socratesdergi.com/author/kutayersoz/
Bazı goller bazı adamlara yakışır,Kutay Ersöz,"Futbol kariyeriniz boyunca boyunca az gol atan bir futbolcu olsanız , o hakkınızı hangi maça kullanırdınız? Sizin elinizde değil ama bazen güzel anlar güzel karakterlere denk geliyor.",http://www.socratesdergi.com/2015/04/24/bazi-goller-bazi-adamlara-yakisir/,http://www.socratesdergi.com/author/kutayersoz/
Lise Bahçesinden Dünya Şampiyonası’na,Kutay Ersöz,"Erdoğdu Lisesi, Guatemala'da Brezilyalı rakibini yenerek Dünya Şampiyonu oldu. Turnuvanın yakın tarihinde Türkiye'den birçok ekibin imzası var.",http://www.socratesdergi.com/2015/04/20/lise-bahcesinden-dunya-sampiyonasina/,http://www.socratesdergi.com/author/kutayersoz/
AMATÖRÜN ŞAMPİYONLARI,Kutay Ersöz,"Bölgesel Amatör Lig'de şampiyonlar belli oldu. Namağlup Bodrumspor'dan, Boca Juniors altyapısından yetişen golcüye sahip Dersimspor'a kadar; gözden kaçan 11 takımı sıralayalım...",http://www.socratesdergi.com/2015/04/20/amatorun-sampiyonlari/,http://www.socratesdergi.com/author/kutayersoz/
30 Saniyelik Büyük Tecrübe,Socrates,Spor ve hayat birbirine benziyor. Temel ilkelerini öğrenmek için yaşamanız gerekiyor. Mesela; kutlamalara erken başlamamalısınız!,http://www.socratesdergi.com/2015/04/20/30-saniyelik-buyuk-tecrube/,http://www.socratesdergi.com/author/socratesdergi/
"Bir Veda, Bir Başlangıç",Emre Gürkaynak,Andy Schleck'in kariyeri düşüşteyken bile ilham vericiydi. Bunu en iyi bilen isim Primoz Roglic. ,http://www.socratesdergi.com/2015/04/15/bir-veda-bir-baslangic/,http://www.socratesdergi.com/author/emregurkaynak/
Tsubasa Hakkında Her Şey,Atahan Altınordu,Çocukluğumuza damga vuran eser hakkında bilmiyor olabileceğinizi düşündüğümüz 11 ilgi çekici detayı bir araya getirdik…,http://www.socratesdergi.com/2015/04/10/tsubasa-hakkinda-her-sey/,http://www.socratesdergi.com/author/atahanaltinordu/
Kaybedeni Olmayan Turnuva,Socrates,"Altınordu Kulübü’nün ev sahipliğinde düzenlenen U-12 İzmir Cup, geçtiğimiz hafta gerçekleştirildi. Hafta sonuna damga vuran organizasyon Türkiye futboluna baharı getirdi! Turnuvada öne çıkanları bir kez daha hatırlatalım istedik.",http://www.socratesdergi.com/2015/04/08/kaybedeni-olmayan-turnuva/,http://www.socratesdergi.com/author/socratesdergi/
Hayat Karaçay’a Fena Halde Benzer,İlhan Özgen,"Dar Alanda Kısa Paslaşmalar filminin verdiği ilham ile ortaya çıkan Karaçay Gençlik Spor projesi, ne kupa ne de şampiyonluk hedefliyor. Onların ezeli rakibi, madde bağımlılığı. ",http://www.socratesdergi.com/2015/04/08/hayat-karacaya-fena-halde-benzer/,http://www.socratesdergi.com/author/ilhanozgen/
Bir Tuhaf Maç,Kutay Ersöz,Süper Lig'e çıkmaya çalışan iki takımın maçında yaşanan saçma olayları sıralamaya çalıştık.,http://www.socratesdergi.com/2015/04/07/karsiyaka-adanademir-ikinci-lig/,http://www.socratesdergi.com/author/kutayersoz/
Bay Jagger’ın Beraatine…,Socrates,"Jagger lanetini yenmek mümkün mü? Tarih bizi utandırmasın, deneyeceğiz!",http://www.socratesdergi.com/2015/04/15/bay-jaggerin-beraatine/,http://www.socratesdergi.com/author/socratesdergi/
RONALDINHO DA BÖYLE ANİDEN BİTMİŞTİ,Onur Erdem,"Ronaldinho, bir zamanlar en iyisi, en büyüğü, en güzeli, en tahmin edilemeziydi. Sonra bitti, aniden. ",http://www.socratesdergi.com/2015/04/16/ronaldinho-da-boyle-aniden-bitmisti/,http://www.socratesdergi.com/author/onurerdem/
